mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,label_speaker
-187.1632,96.081436,35.939106,25.369764,13.186396,9.295492,14.744785,2.6708035,-6.323581,1.1175636,-5.524117,-1.0869839,0.88560677,1.0269251,-4.2583733,0.853954,-1.4831113,2.0382116,-0.73937356,0.92437065,47.16327,17.873125,6.1853867,5.635712,6.725478,9.21991,8.49223,7.89541,19.520634,5.3742924,7.7037816,4.7380114,6.164539,5.30134,4.6865873,3.1155841,3.8424037,4.241877,3.3861766,3.2793522,Abdi
-190.98828,97.1003,34.125347,25.057861,12.690746,10.360312,14.289657,0.9409613,-7.6371965,1.0514911,-5.4838624,0.047261164,1.5787581,0.17162405,-2.9267225,-0.44534585,-1.3446919,0.9148552,-2.4717183,1.1764927,48.00159,21.452696,6.461542,5.4599247,7.727531,10.832176,8.1178875,9.488397,19.010166,6.7472386,7.869225,5.338157,5.985824,4.821067,4.621106,3.1382315,3.7261353,4.1350355,4.682413,3.8279612,Abdi
-221.87755,104.102104,35.696793,27.015676,10.602406,6.640745,14.298094,3.3053448,-10.177271,0.47401816,-6.113223,-3.0492942,1.9474262,2.403304,-4.17836,-0.58664376,-3.9437265,1.2789713,-0.78556293,0.9944659,54.416237,15.538771,4.822478,2.9854994,8.375343,12.348113,11.102585,6.2949414,22.938288,6.385176,9.073286,5.6872616,6.5925508,5.948218,4.3783007,3.44242,3.4211016,3.9151661,2.9226923,4.4438233,Abdi
-215.32231,101.884575,37.81426,26.076187,10.910603,6.2061872,11.7413025,3.4126425,-9.027519,0.7462437,-7.0774117,-2.2759192,1.2873774,3.0004034,-3.0075758,-1.3266392,-3.070529,0.6363238,-1.9411536,1.3022165,54.082035,16.121563,5.9303927,7.948431,8.681677,11.808313,9.942903,5.902631,18.660381,5.5170364,10.120261,4.865371,5.717712,6.6312485,3.4485114,2.917268,3.8390172,3.7867827,3.2536843,4.329847,Abdi
-196.40817,104.30763,33.05552,20.973398,9.090602,6.353091,13.909686,4.6181245,-13.920197,-1.1777518,-7.942215,-1.2262032,3.8757863,3.5629752,-3.4258134,0.9248772,-1.9064085,0.39732924,-0.18878716,1.3226892,65.401085,16.574446,4.1912456,10.841574,9.095848,11.506331,8.562437,7.745206,22.587482,7.220734,10.54524,5.8947167,7.075249,5.229598,4.1522293,3.668029,3.3599539,4.776815,3.0452712,3.150794,Abdi
-213.65266,97.790344,33.88899,24.143255,9.517856,8.964425,12.461278,1.3827981,-5.9844337,1.8294659,-4.959956,-0.44564152,2.7476337,2.0088098,-3.449503,-0.27131206,-1.5681525,-1.3165069,-1.1302606,1.3872102,50.680405,16.51688,4.9089417,8.84766,9.943086,8.987234,8.502393,7.8902164,16.330957,5.109734,8.818156,3.8065925,6.865109,4.554187,3.961759,3.4921155,3.30813,3.3813298,3.9801495,3.1882794,Abdi
-193.20822,97.16423,33.908802,22.51381,10.231865,8.736712,10.478018,1.9116219,-6.2859693,0.89178294,-6.355152,1.0264406,1.4529657,2.6046798,-3.468683,-0.41237357,-2.4413486,1.4611791,-2.1705346,2.1811101,46.71366,16.328634,5.0298986,5.4142947,9.4951935,8.099982,6.8780417,6.5703115,16.809801,6.379904,11.221858,4.3006897,4.212033,5.297566,3.5671344,3.1984575,3.0882115,3.2860892,3.4912436,4.622939,Abdi
-190.18019,94.17786,34.10736,25.11132,14.541113,9.715229,12.134987,0.75645113,-8.003422,2.2641735,-3.425635,-0.55526584,0.8078994,1.4838408,-2.850584,0.58252525,-0.60624695,2.3501823,-1.4577589,2.0096807,46.69803,12.211482,5.6838083,3.946243,6.5656447,8.138309,10.544273,7.4799414,19.447147,5.896153,7.9536953,3.4809685,6.049216,4.341241,3.9405463,3.1110253,3.2179644,3.8086026,2.6066296,3.2620494,Abdi
-158.16063,97.79968,36.491505,23.576338,12.3905325,11.619653,12.217754,2.3080063,-6.2386885,0.37192857,-4.443598,-0.43240157,2.8524053,2.103873,-2.5760694,-2.1756518,-2.4332185,1.2476919,-0.96352255,1.1648794,37.475277,15.728871,8.505629,3.690139,6.3099813,6.3182783,8.448828,6.8499174,15.304465,7.1662464,8.679889,3.7728555,6.3433447,5.040494,3.431293,3.1753414,3.2019272,3.0904012,3.64535,3.4638715,Abdi
-188.82568,97.638306,33.216988,23.386175,12.224468,9.894568,14.203789,3.268264,-6.5012755,0.77699035,-5.0368257,-1.3886949,1.2372547,1.3212725,-3.1429489,0.6793102,-2.236055,1.6590403,-0.32471317,1.6993172,44.866753,15.549834,5.6552806,4.2624044,7.8256483,8.619032,8.382183,7.3883433,18.170412,6.491617,8.34132,3.7301118,6.918735,4.4386344,3.2144423,3.2100163,3.3987982,3.3537312,3.7748816,3.900745,Abdi
-192.1581,94.72835,35.163635,24.234797,11.448622,9.101427,13.613364,3.6251519,-4.55876,0.74502677,-5.6556315,-2.086841,1.1911552,1.0437596,-2.431818,0.8287992,-1.0887642,1.7690579,-0.19996639,1.0738769,44.77373,16.10806,6.075325,5.024493,7.4651103,7.799267,10.61839,6.6516857,15.377724,6.828967,9.359963,6.1126094,6.166233,5.1893773,4.059188,3.4716,2.8985274,2.8385127,2.7973127,4.3235316,Abdi
-173.2875,96.45194,35.445618,25.816345,13.1758995,9.461996,12.384593,2.7044196,-5.3259034,-0.13799576,-4.4824653,-1.8566959,2.3132129,3.3341818,-2.7124424,-1.3263897,-1.7603315,1.2454443,-0.95380074,1.8788897,39.691578,15.15546,6.147768,4.976309,7.252338,8.47165,6.542986,7.0072174,14.302125,7.6705675,6.4957013,5.2780075,4.4113355,5.316357,4.27819,2.7344773,3.3196154,3.7515368,3.7804282,3.4630272,Abdi
-196.78903,92.53189,36.29424,25.582846,14.501731,9.663461,13.07839,2.7177246,-6.0796213,-0.9535397,-3.6758118,-0.76383764,2.0767283,2.7435231,-3.2444804,-0.4690822,-0.85630906,0.05872288,-3.3944662,2.914802,50.502136,12.201866,6.0428214,4.116614,7.9134045,9.170184,7.314899,9.907128,19.052164,7.3916516,6.556233,4.2149262,5.824378,3.9001474,4.294301,3.7564964,4.600861,3.308066,2.8891351,6.4931397,Abdi
-176.86142,89.391785,35.202477,23.949766,14.043305,7.962375,15.1449375,1.090897,-7.000958,-0.38131988,-5.4307103,-1.5158224,1.9518309,0.23731843,-1.7218906,-0.5251282,-2.038026,2.3425815,-1.3832588,0.53366625,43.280907,20.044716,7.727536,7.1591763,9.079013,8.464009,9.931018,8.632977,16.415438,7.0149894,9.891432,5.385953,5.3955336,5.35886,3.58858,3.246557,3.950186,4.7969155,3.4184525,3.020963,Abdi
-175.52908,94.23449,36.40618,22.589155,12.47279,10.783069,13.229084,3.4046242,-6.0875025,0.15918805,-5.431171,-0.5592845,-1.4513434,1.5811292,-1.7477328,-0.04279421,0.71660507,3.2611604,-3.1848946,2.3380868,45.33576,21.874144,7.5742683,7.2282825,6.4826097,7.541615,5.995604,6.777064,17.589615,7.9582505,7.7752986,4.5298367,3.9334047,4.366161,3.3879457,3.065401,3.889274,5.7837667,4.0109615,4.393795,Abdi
-175.66624,95.56279,34.43348,24.916971,11.433367,9.795301,11.594452,1.119079,-5.1820583,0.40961605,-6.053981,-0.032870214,0.3901003,0.24241158,-1.9257712,0.28162408,-1.6500715,1.2453607,-1.372616,0.066977404,43.361553,16.578821,6.7844586,4.887318,8.13101,9.423374,8.701649,10.104144,13.998031,6.9371724,8.421405,3.51093,5.0940194,4.58431,4.4867234,3.4416604,3.2610683,4.8439016,3.40818,3.183475,Abdi
-272.64856,99.73693,31.065195,26.06609,15.947498,11.238834,8.292979,4.728902,-12.009054,-4.2322187,-0.19055624,-3.7381241,-0.34972164,1.5829482,-4.657566,-1.3184856,1.8654037,1.1773503,0.13535887,0.5036883,64.336395,16.294044,5.90135,4.85702,7.055522,9.635656,6.8569584,6.0608788,21.176197,12.660109,4.910636,7.944588,3.4217741,7.059832,5.82874,4.41783,6.0333304,3.5602045,4.024668,3.8565238,Abdi
-190.93695,91.83879,35.288445,22.451199,12.899843,11.617093,13.877298,2.051193,-8.167592,-0.1455172,-3.8773842,0.40031454,0.95720816,0.37241858,-4.1991267,0.26912922,-0.22153033,3.6027653,-0.8268253,0.00085339544,47.41961,16.692242,8.682271,4.9497375,6.908571,7.2341046,7.6303105,8.021554,19.548693,5.7303314,8.170234,4.1899953,4.7306066,3.4806225,4.25379,3.1392918,3.7225854,3.8756936,3.4524634,3.4348025,Abdi
-198.89702,97.17426,36.030315,23.777302,13.13282,9.889799,13.186533,2.5395322,-7.116925,0.34746835,-5.620606,-1.0057622,2.6174955,2.1108725,-3.6957393,1.9773109,1.3821932,2.1162894,0.6308726,1.6305522,41.975296,17.280788,9.895928,5.3241663,8.271806,10.307368,7.541251,6.3483715,15.887608,6.966975,10.0096035,4.7496715,5.129598,5.129889,4.5369587,3.76359,3.9156435,5.007256,4.721001,3.6721935,Abdi
-175.35048,97.08591,36.214478,21.902548,12.576376,9.322948,14.041042,1.9724708,-5.1979837,1.2447513,-6.4165554,-2.202108,1.9035828,2.0906024,-2.2413995,0.66710776,-2.0070632,2.0696802,-0.9380189,0.8818001,43.846085,15.41475,7.028247,4.9736605,11.634632,9.749483,8.837201,8.685265,17.978,6.7297516,10.465126,4.0834436,5.7825866,4.6260242,3.5017169,3.8598404,2.5735004,4.336847,3.1925106,3.3882294,Abdi
-161.41977,92.36212,35.80681,26.611683,13.243403,12.867955,10.534423,0.19674428,-1.9828094,-0.2706423,-6.29391,-2.0540204,-0.64520377,-0.0699961,-2.6984234,0.75899595,-1.6722991,2.3295946,0.41058102,2.3901043,28.448654,16.937983,9.771626,5.8260517,4.635258,4.4048843,7.3115983,7.8042073,8.923501,7.6605577,8.696769,4.5120096,2.8413453,3.5596013,3.4344344,2.8983586,3.55147,3.519341,3.7628171,4.366152,Abdi
-199.62564,91.5925,38.43687,24.191242,11.639447,11.110359,12.33212,1.3940042,-4.7449865,0.83976716,-4.6583858,0.48964873,-1.7123915,0.4325438,-3.094905,0.504729,-1.0246407,3.2766376,-0.20479856,2.1172051,44.642887,14.809731,10.676242,4.9286475,6.81147,8.400919,8.761541,10.576482,14.606118,5.6773405,8.937012,3.4711018,4.133267,3.7779043,4.910348,2.9968598,3.1688688,4.6887045,3.0619893,2.4379146,Abdi
-183.5734,95.75976,35.142807,23.568497,13.081414,12.158154,10.473832,1.4190558,-2.4739926,-0.48054767,-4.912851,-2.3378112,-1.2810557,0.79491454,-1.9067001,-0.39094597,-1.3052171,2.4636123,-0.11425507,0.72144324,35.49516,17.482336,6.7050056,5.0526466,6.3517427,5.505826,6.2989507,7.3883533,10.154639,8.140855,7.555945,4.4907417,3.4784627,4.402245,3.555951,3.5175502,3.5616152,3.387604,4.010408,3.2357404,Abdi
-202.30928,97.07428,33.344772,24.864225,12.531147,10.987091,13.541211,2.0095403,-5.383671,0.23907387,-5.3723264,-2.4343276,-0.72105,0.25215566,-3.1275983,0.18114927,-1.5398076,2.912641,-1.3684205,0.46764997,46.2169,16.30447,4.841754,4.804156,6.552501,8.49693,8.556823,9.49675,15.258702,6.9645476,9.130988,4.7764916,4.4503264,4.1475873,4.129714,3.2922852,2.8079226,5.4527903,3.2886217,3.3224044,Abdi
-193.93243,98.57064,35.16268,25.113182,11.021192,10.560718,12.779257,2.2284992,-5.293759,0.3655144,-5.081305,-1.01066,0.765011,0.026456006,-3.9098392,0.70848083,-1.6695912,2.0421033,0.20374572,1.5098143,46.397236,18.716557,6.1992555,4.279894,9.755513,7.3333507,7.6496234,9.229439,16.01973,6.1736827,9.778294,5.2244163,5.2689447,3.9821165,3.7354224,2.7286832,2.9474103,4.6484995,3.7742455,3.2666535,Abdi
-170.69382,97.483444,35.796497,25.65586,14.049164,9.836674,11.445113,2.7668204,-6.8216896,-1.2609913,-6.3416796,-1.3732245,0.88572705,1.6290666,-2.4251146,0.967126,-1.4184752,2.1308281,-0.8429841,1.1358377,42.910023,20.120497,7.6898136,3.835422,8.760025,8.173905,7.509984,7.6900783,15.962949,8.484403,10.134282,5.287651,4.994134,4.43345,3.278345,3.1261384,4.190075,4.955755,4.2446127,3.501119,Abdi
-178.27037,102.17848,33.75257,23.9378,11.992107,9.700726,13.3141,1.5126181,-8.226807,-0.03358445,-5.3165092,-1.704666,-0.11767544,-0.5378825,-5.1844068,-0.7455612,-2.1505911,1.8178967,-0.84984654,-0.07689564,47.014397,20.95347,4.447942,4.7845745,8.851675,7.701496,7.8935175,8.080942,18.736984,7.6898465,8.083344,4.635092,5.5680885,4.2538166,3.8600876,3.4230187,3.2446163,5.128538,4.0839295,3.15103,Abdi
-180.32048,99.83319,35.22952,23.471527,9.220799,6.3910556,13.752538,5.343861,-13.02332,0.8602761,-6.628614,-3.8618574,1.9491053,1.9237438,-4.2471957,-1.1008022,-0.88480693,1.4213133,-0.19159743,1.5667139,56.539536,19.14792,6.964247,6.6403503,10.842701,12.402887,7.506753,8.911495,23.386068,5.0559697,9.871269,7.3456087,6.3192534,5.9477615,3.4113207,3.2029328,4.1767955,5.562165,3.9818063,3.684347,Abdi
-173.75127,92.5979,36.499916,28.44919,13.837232,12.781947,10.9122,4.31602,-4.7398615,0.7663107,-5.0457997,-0.45923164,0.73945844,-0.082937434,-3.9926224,1.3548242,-0.17043877,2.9779837,0.36271852,2.4285753,37.111958,13.592483,8.752876,3.4243321,6.8761244,4.7177334,7.8657146,6.5786424,12.932479,6.3373356,9.485886,5.455255,4.126259,3.0730634,5.2697983,3.780275,3.2409563,4.6370797,4.6583247,4.516517,Abdi
-180.51692,98.29213,33.08209,23.585627,11.751862,9.170325,12.022322,3.2111158,-6.8012295,-2.4118378,-6.540391,-2.1060302,0.9312749,1.9170339,-2.881225,1.006669,-0.1917316,1.5280765,-0.29721305,1.7221806,42.541546,18.536583,6.7301946,3.8956678,8.198362,7.935415,7.322002,6.225389,15.281346,8.41218,8.272807,4.739903,4.2546563,3.9703524,3.1740324,2.9768987,3.087479,4.6656966,3.6030214,4.4385557,Abdi
-163.71364,92.40752,38.621937,24.807188,12.817827,12.302737,12.837428,1.4675317,-3.4379058,-0.42131206,-5.5025873,0.75619525,1.4168184,0.32143617,-2.7407217,-0.11639887,-1.4095801,3.5453384,0.1993229,1.7416403,43.116776,18.31323,8.809469,4.2200985,7.9084215,4.9047446,8.824967,7.6320558,13.363618,9.100777,9.636841,3.5415695,5.060504,3.680974,4.0858493,3.857734,4.3605437,5.32916,4.1610136,3.2760763,Abdi
-184.71771,98.297935,34.366726,23.012424,10.628051,9.779582,13.424884,2.5169091,-7.1017475,-1.5184706,-6.5096245,-2.9743702,0.60081387,1.745043,-3.1151385,0.13139355,0.0397162,2.5894964,-0.5177138,1.6441638,46.68534,17.839418,6.437624,6.6376343,8.4172125,9.445651,7.7969437,6.745623,15.474657,8.228791,9.987059,6.849178,4.424921,4.963579,4.413838,3.2984264,3.3310351,4.3438025,3.2347968,3.9854667,Abdi
-176.89622,95.62329,32.877396,24.594166,12.597454,11.564969,11.409533,3.7367258,-2.9523375,1.5407565,-4.000381,-0.08460673,1.4146132,0.69078165,-1.7511189,0.79355454,-1.5009835,1.7053874,-0.8762606,1.1684098,39.553486,15.7007,5.971585,3.6939487,6.5819683,6.9785542,5.195125,6.5931096,13.824356,7.5606866,8.688545,5.2089386,5.1350117,4.186563,3.6019003,3.3536954,3.5117137,4.044696,3.4409323,2.6109157,Abdi
-173.16284,92.37383,31.835356,24.154232,14.204059,12.019947,9.946768,5.2555676,-0.27639705,2.4617877,-2.7336733,-0.97616106,-0.40221152,0.9643241,-2.5475178,-0.4373367,-1.0215883,-0.20005155,-2.0851867,0.5169948,29.917364,13.351988,6.322818,4.3013535,5.2398577,6.683432,4.1062927,4.5659223,9.305709,4.533126,7.0081925,7.228929,4.070147,4.2079315,2.9918668,2.9084249,2.713648,3.1570873,3.0692506,3.2605329,Abdi
-198.04297,96.78354,36.189323,26.728687,10.949311,9.796453,11.300473,4.4820848,-5.489544,0.48765266,-8.448348,-3.2886848,0.10124066,0.36946937,-1.4721134,-1.066724,-3.6344793,1.4763563,-0.50219196,2.5749073,42.76038,16.210285,7.4909334,4.5061255,8.979467,7.3262444,7.5661507,6.664692,14.641829,6.1918373,13.243152,7.2220473,3.5534194,3.6828794,3.1324701,3.361096,3.2854698,4.2345095,3.7818403,3.6315424,Abdi
-154.96988,96.46079,32.01304,27.45922,14.135893,11.203484,11.959569,5.959964,-1.9443808,1.1931899,-4.514487,-0.97083026,-0.59888524,0.54460514,-3.177087,0.41694453,-1.2658621,0.263364,-0.7069167,1.3839449,30.904076,16.477236,6.866583,3.6286013,7.276288,6.327007,6.763098,5.2201653,11.319792,6.486651,8.400826,4.6381297,4.2358785,3.3917267,2.353379,3.2327025,3.330488,2.8850126,3.8351555,3.109597,Abdi
-178.87862,98.750244,34.5671,26.764343,13.749816,10.295278,11.336485,3.9618177,-5.8180985,-1.8417993,-6.4306335,-1.5344565,0.25266474,2.2409232,-3.4453204,-0.78558904,-0.40847772,2.3227324,-0.31485343,1.637545,37.6498,18.027512,7.3415527,4.165187,6.649263,6.5844584,7.4174113,6.584139,15.213374,8.716092,8.407358,5.0133734,4.0009584,3.8403492,3.3973153,3.1505058,4.0453987,4.7908287,3.9544766,3.4698575,Abdi
-154.95706,89.70128,37.055515,23.092945,14.584027,9.115569,12.642956,3.0912974,-4.8329706,-0.23838237,-4.897568,-1.7099476,0.35581928,1.4732556,-3.8639705,0.07283365,-0.9940739,2.0182936,-0.5907567,0.81641024,36.844532,23.185427,5.8366423,4.29856,7.503918,6.119015,5.4669003,7.003725,15.437393,7.4888725,8.660746,4.3603635,4.8993006,3.9981422,3.656115,2.7457945,3.9101474,4.444233,4.2570124,3.0681517,Abdi
-177.74467,95.16478,36.738308,25.477152,10.071652,9.515618,11.215691,2.4185085,-7.2168922,-0.48645338,-5.4336452,-1.2382361,1.2044742,0.56337255,-2.0289078,2.1745732,0.062030982,1.4396492,-0.7319696,3.993503,41.574524,20.287975,8.64593,4.5636587,10.416204,9.09167,7.345325,7.8086233,15.258031,6.674855,10.513511,6.6259465,5.502262,3.9637656,3.5604098,3.122857,2.9471898,3.998727,3.781805,4.3249607,Abdi
-187.99394,100.079056,35.646206,27.068752,11.392053,7.5857925,9.955779,1.2393827,-9.473896,-4.0148916,-6.485152,-0.43950596,-0.60831124,1.6509397,-0.48620996,-0.08066889,0.25023147,2.441754,-3.1533706,2.763079,48.430084,20.749994,7.095569,5.3942094,11.596424,9.500105,5.0873375,6.5769753,18.687012,8.713944,8.267545,6.028519,4.0383353,3.8199215,3.2256465,3.0395894,4.205911,4.3840537,4.6409316,2.5616996,Abdi
-168.42787,90.491516,40.913273,22.76772,14.024877,9.026531,12.34929,1.2102063,-6.2538066,-1.6760365,-3.8462856,2.137538,0.36308324,0.9764465,-2.443526,-0.061960794,-0.94913226,2.5235274,-3.2977455,2.178892,41.86997,18.012774,9.25131,5.7981634,7.2081604,5.7321105,4.9239197,7.0211825,18.513643,7.5514126,6.5516267,3.918522,5.99616,3.9184144,4.012542,2.8083618,4.232291,5.094444,3.7616258,4.1131315,Abdi
-185.11803,99.49865,33.211143,25.455267,9.699505,8.13325,11.174347,-1.4400373,-9.24051,0.7315396,-3.6981413,1.2038264,2.650698,1.4580578,-3.0996337,1.4056832,-0.69307524,1.8193969,-1.4546039,0.966033,42.80596,16.17741,7.412058,4.196167,7.479971,8.074181,8.220276,9.125793,17.967686,5.9350505,6.3693485,3.1898437,5.3761578,4.6203904,6.241173,4.8934865,4.4423304,5.01465,3.4855847,3.2996635,Abdi
-182.9038,95.953545,33.044384,26.44122,11.736946,7.7335463,12.451537,1.1809456,-7.8852277,-0.89852786,-5.178247,0.8332865,1.2005075,-0.0049061407,-3.7937765,1.044117,-0.9868042,1.1883537,-0.7193161,0.20716622,44.84299,14.166694,6.7520804,4.298558,6.729097,7.946287,10.083064,7.319926,18.222713,7.1353235,8.1824665,3.2279358,5.1915865,4.3839383,5.226956,2.9437442,3.116319,4.374976,4.1721344,3.1458642,Abdi
-183.69858,95.22713,33.09136,26.932835,12.611331,8.048592,8.904909,2.0485935,-7.1263814,-3.0064158,-3.0508144,0.18468647,-2.242679,0.6025664,-1.6475469,-0.8037426,-0.5357,3.6229048,-3.1703858,0.21617894,42.455254,16.1177,6.4623427,5.4015756,6.7725644,7.4010634,4.7730737,7.80435,15.817422,8.557291,4.234068,3.7666838,4.1397643,2.863456,3.7484338,3.2353003,4.7561283,6.696226,3.7201126,3.9634755,Abdi
-192.3677,98.704445,33.9752,27.041023,13.074599,9.0767975,8.214722,3.3674161,-6.215316,-1.6847049,-3.083798,-0.6216848,-0.7902555,1.07464,-2.5126338,-0.628816,-1.7532053,3.3539932,-2.5688307,1.220099,38.090023,16.883673,7.4101486,3.9129179,6.30535,10.2244425,4.045593,5.4023166,15.264773,7.073999,4.9579782,5.298385,3.158103,3.6583219,3.38713,3.2136693,3.740822,5.700295,3.642427,3.7553506,Abdi
-198.73088,99.54803,35.94876,25.605295,11.233688,7.693777,8.899722,1.5406725,-5.6798077,-1.5206076,-4.874078,-0.19273162,0.22210948,0.8314495,-1.7919371,0.35534585,-1.4669565,3.0023174,-1.6646867,1.9235198,41.89518,20.203669,9.363438,4.345385,9.475561,9.125233,5.2476454,6.6638556,15.923076,7.7352414,7.1028585,5.2245183,3.7372952,3.5202794,3.5254502,3.7750094,3.9697204,6.3908815,3.4677343,3.7012591,Abdi
-220.1096,94.867714,37.61402,28.077023,11.4431305,9.13196,9.1438,-1.9268453,-6.435218,-2.6081154,-3.3840468,-0.42789793,0.5881376,1.1420453,-2.5943582,1.4324552,-0.73439556,2.617076,-1.7921284,1.641802,42.944912,19.138922,10.220356,5.4241543,7.077898,8.745029,4.5754333,10.966816,16.114645,7.108053,6.3746977,3.9304194,4.6593847,3.6557944,4.0408974,2.7709806,3.585311,4.908537,4.306178,4.041601,Abdi
-178.48944,97.769775,36.333374,25.148607,10.409969,5.60734,12.153803,0.44241443,-6.3391113,0.61598015,-2.5183342,1.3248975,1.5218958,1.7481836,-1.427837,1.3427621,-2.083609,2.6289542,-3.4527588,1.0794983,47.36627,18.394163,8.227966,5.5013385,11.380207,11.304843,7.228035,9.870792,18.468246,6.607137,7.883,4.355421,4.8250604,4.3025646,3.305302,3.0086834,2.8268678,6.2849436,4.3638663,3.6180766,Abdi
-173.33836,100.18569,35.559242,27.67375,11.061351,5.945645,8.350103,2.4780989,-4.981566,-0.62410545,-2.6742249,-1.5285014,-0.014009285,1.4609379,-0.93294334,1.2369523,-2.5266113,3.0938563,-2.5188348,0.5692149,40.22786,19.958733,7.0462523,3.92525,10.376494,11.921583,3.9269116,6.523206,13.654414,7.7617083,5.8947535,6.3639574,3.3113556,5.0636215,3.4058657,4.349638,3.3791115,5.1035604,2.7796633,3.1109197,Abdi
-194.03377,100.25824,36.50737,26.713987,12.17747,6.844956,8.298941,3.7509315,-5.662092,-0.35148242,-4.300255,0.7685642,0.12721767,1.9551573,-1.8507197,0.4271289,-1.6830498,2.6302419,-0.6334822,1.2640815,41.024467,19.483267,7.2441807,3.4699092,7.9605503,11.642227,3.059468,7.9172606,15.975101,8.253721,6.0589485,4.0514393,3.7418156,4.507914,3.3684537,2.8891153,3.6934164,3.2281942,2.6268775,3.3116186,Abdi
-172.65192,97.2093,34.823406,29.374714,15.170995,10.492382,8.865536,4.947807,-1.0648664,1.2755668,-2.8318913,-0.6534211,-0.67240113,0.8694143,-0.7076277,0.88220346,-1.7297654,1.3385563,-0.5316383,-0.2849976,24.951712,15.9850445,7.283902,4.307571,7.3552732,8.521279,4.1874375,3.9323993,9.220104,6.926724,6.730857,3.0942025,4.04419,3.892239,3.2613666,3.1973717,3.494359,3.492314,3.4447415,3.559126,Abdi
-25.244364,91.99301,33.092407,26.525309,17.30184,15.850863,9.712834,6.8412976,3.0657012,4.8170304,-0.7284922,0.70870346,-0.27175087,0.5681276,-1.9765046,0.4634119,-1.1229498,1.132485,-0.9069888,0.060622856,5.179196,3.0850549,2.555921,3.3067615,3.5331972,3.4211228,2.717748,3.398396,2.8475878,3.4143658,3.238337,3.0015063,3.3055477,3.2384472,2.8958714,2.9007087,2.7282882,2.6599278,2.7510571,2.6207552,Abdi
-193.09685,98.91475,35.71841,29.133629,14.499937,9.069824,8.276423,5.931416,-3.9609292,0.86057854,-3.235831,-0.5786451,-0.8711777,2.4025683,-0.66628045,1.4445122,-0.16596515,0.4309629,-1.7159636,1.0345732,35.154556,17.081087,9.717162,3.8696587,7.2296886,12.542103,3.437966,3.5892057,14.597081,5.758081,7.1377625,5.048753,3.441995,4.9961596,3.6324222,3.0594907,3.2174506,3.259788,2.8697453,2.5661283,Abdi
-208.26039,97.863,35.961372,29.989063,15.711691,8.524193,12.897157,4.893005,-3.4242656,1.2962794,-2.442538,1.0827116,1.5369138,3.4068654,-0.20330623,2.8512707,0.15180972,2.3977191,-0.19727989,1.1523252,43.256973,18.356863,7.939392,3.6204064,6.574065,11.643154,5.4367795,6.564372,16.832216,7.659981,6.393019,4.744102,4.182735,4.308766,2.9966865,3.81314,3.9741304,4.2255387,3.0177033,3.0624866,Abdi
-184.15637,102.12225,37.32673,30.853603,16.514954,12.5007925,11.717329,4.294748,-3.7300644,0.31649572,-3.3141115,0.3648805,2.3716,2.2132757,-0.5028485,-0.18088338,-1.1146195,2.5531368,-0.93847847,1.012355,32.054737,15.740117,7.1605716,4.1001544,6.545144,8.837846,3.7549376,8.436229,14.236851,7.7096405,5.744841,5.0098405,4.734828,4.458165,3.8737204,3.1277595,3.6299586,4.5740294,3.0064383,3.805014,Abdi
-206.02223,100.540054,37.36563,34.797974,13.215257,10.515086,13.016632,2.6509004,-5.9003887,1.6292316,-3.2910066,0.15487048,1.5979104,1.3666184,-0.6435466,1.2976893,-2.3711066,1.8163258,-1.8724482,1.1128134,34.92719,18.380926,10.368925,7.2667837,7.485891,7.943964,5.731373,6.9804363,16.423326,9.451331,6.122611,3.909618,4.1097207,4.51584,2.7570434,2.5531437,2.9957542,6.636225,4.154343,2.816551,Abdi
-186.24489,99.65136,37.33795,27.307903,14.871038,12.100736,12.135384,4.417606,-2.5795925,1.897763,-1.1888529,2.1455963,2.1900563,0.9777072,-1.7394811,1.5565276,-0.60001975,2.9590936,-1.4893149,0.36128956,39.12502,18.006495,6.4667,5.0985303,6.4017897,9.107348,4.5139427,7.2248473,14.884303,8.546995,5.41973,3.3317802,5.3869796,3.636286,3.3602493,3.1470582,3.1444926,4.515585,3.382506,2.7824452,Abdi
-209.59137,91.515854,34.339634,30.147045,17.72372,13.8527775,10.587901,6.9951935,3.804667,4.5806546,-0.65563107,0.24238104,-0.67223907,1.0154945,-1.9432466,-0.061007787,-2.5954936,0.1508522,-2.9687958,-0.064776644,26.95279,7.301806,3.561555,3.7898953,4.300646,6.0731654,3.8633227,6.7268224,5.588923,5.5710855,3.4295232,3.481896,2.8917682,2.698345,2.8258817,2.53725,3.5400052,4.5923753,3.0814226,3.5147243,Abdi
