mfcc_std_11,mfcc_std_1,mfcc_std_16,mfcc_mean_11,mfcc_mean_1,mfcc_std_5,mfcc_std_8,mfcc_mean_3,mfcc_mean_4,mfcc_mean_17,mfcc_std_15,mfcc_mean_2,mfcc_mean_15,mfcc_mean_18,mfcc_std_9,mfcc_std_18,mfcc_mean_9,mfcc_std_3,mfcc_mean_20,mfcc_std_19,mfcc_std_2,mfcc_mean_16,mfcc_std_4,mfcc_std_17,mfcc_mean_13,mfcc_std_14,mfcc_std_6,mfcc_std_10,mfcc_mean_14,mfcc_mean_8,mfcc_std_12,mfcc_mean_6,mfcc_mean_12,mfcc_mean_7,mfcc_mean_10,mfcc_mean_19,mfcc_std_20,mfcc_mean_5,mfcc_std_13,label_speaker
10.120261,54.082035,2.917268,-7.0774117,-215.32231,8.681677,5.902631,37.81426,26.076187,-3.070529,3.4485114,101.884575,-3.0075758,0.6363238,18.660381,3.7867827,-9.027519,5.9303927,1.3022165,3.2536843,16.121563,-1.3266392,7.948431,3.8390172,1.2873774,6.6312485,11.808313,5.5170364,3.0004034,3.4126425,4.865371,6.2061872,-2.2759192,11.7413025,0.7462437,-1.9411536,4.329847,10.910603,5.717712,Abdi
10.54524,65.401085,3.668029,-7.942215,-196.40817,9.095848,7.745206,33.05552,20.973398,-1.9064085,4.1522293,104.30763,-3.4258134,0.39732924,22.587482,4.776815,-13.920197,4.1912456,1.3226892,3.0452712,16.574446,0.9248772,10.841574,3.3599539,3.8757863,5.229598,11.506331,7.220734,3.5629752,4.6181245,5.8947167,6.353091,-1.2262032,13.909686,-1.1777518,-0.18878716,3.150794,9.090602,7.075249,Abdi
8.818156,50.680405,3.4921155,-4.959956,-213.65266,9.943086,7.8902164,33.88899,24.143255,-1.5681525,3.961759,97.790344,-3.449503,-1.3165069,16.330957,3.3813298,-5.9844337,4.9089417,1.3872102,3.9801495,16.51688,-0.27131206,8.84766,3.30813,2.7476337,4.554187,8.987234,5.109734,2.0088098,1.3827981,3.8065925,8.964425,-0.44564152,12.461278,1.8294659,-1.1302606,3.1882794,9.517856,6.865109,Abdi
11.221858,46.71366,3.1984575,-6.355152,-193.20822,9.4951935,6.5703115,33.908802,22.51381,-2.4413486,3.5671344,97.16423,-3.468683,1.4611791,16.809801,3.2860892,-6.2859693,5.0298986,2.1811101,3.4912436,16.328634,-0.41237357,5.4142947,3.0882115,1.4529657,5.297566,8.099982,6.379904,2.6046798,1.9116219,4.3006897,8.736712,1.0264406,10.478018,0.89178294,-2.1705346,4.622939,10.231865,4.212033,Abdi
7.9536953,46.69803,3.1110253,-3.425635,-190.18019,6.5656447,7.4799414,34.10736,25.11132,-0.60624695,3.9405463,94.17786,-2.850584,2.3501823,19.447147,3.8086026,-8.003422,5.6838083,2.0096807,2.6066296,12.211482,0.58252525,3.946243,3.2179644,0.8078994,4.341241,8.138309,5.896153,1.4838408,0.75645113,3.4809685,9.715229,-0.55526584,12.134987,2.2641735,-1.4577589,3.2620494,14.541113,6.049216,Abdi
8.679889,37.475277,3.1753414,-4.443598,-158.16063,6.3099813,6.8499174,36.491505,23.576338,-2.4332185,3.431293,97.79968,-2.5760694,1.2476919,15.304465,3.0904012,-6.2386885,8.505629,1.1648794,3.64535,15.728871,-2.1756518,3.690139,3.2019272,2.8524053,5.040494,6.3182783,7.1662464,2.103873,2.3080063,3.7728555,11.619653,-0.43240157,12.217754,0.37192857,-0.96352255,3.4638715,12.3905325,6.3433447,Abdi
8.34132,44.866753,3.2100163,-5.0368257,-188.82568,7.8256483,7.3883433,33.216988,23.386175,-2.236055,3.2144423,97.638306,-3.1429489,1.6590403,18.170412,3.3537312,-6.5012755,5.6552806,1.6993172,3.7748816,15.549834,0.6793102,4.2624044,3.3987982,1.2372547,4.4386344,8.619032,6.491617,1.3212725,3.268264,3.7301118,9.894568,-1.3886949,14.203789,0.77699035,-0.32471317,3.900745,12.224468,6.918735,Abdi
9.359963,44.77373,3.4716,-5.6556315,-192.1581,7.4651103,6.6516857,35.163635,24.234797,-1.0887642,4.059188,94.72835,-2.431818,1.7690579,15.377724,2.8385127,-4.55876,6.075325,1.0738769,2.7973127,16.10806,0.8287992,5.024493,2.8985274,1.1911552,5.1893773,7.799267,6.828967,1.0437596,3.6251519,6.1126094,9.101427,-2.086841,13.613364,0.74502677,-0.19996639,4.3235316,11.448622,6.166233,Abdi
6.4957013,39.691578,2.7344773,-4.4824653,-173.2875,7.252338,7.0072174,35.445618,25.816345,-1.7603315,4.27819,96.45194,-2.7124424,1.2454443,14.302125,3.7515368,-5.3259034,6.147768,1.8788897,3.7804282,15.15546,-1.3263897,4.976309,3.3196154,2.3132129,5.316357,8.47165,7.6705675,3.3341818,2.7044196,5.2780075,9.461996,-1.8566959,12.384593,-0.13799576,-0.95380074,3.4630272,13.1758995,4.4113355,Abdi
6.556233,50.502136,3.7564964,-3.6758118,-196.78903,7.9134045,9.907128,36.29424,25.582846,-0.85630906,4.294301,92.53189,-3.2444804,0.05872288,19.052164,3.308066,-6.0796213,6.0428214,2.914802,2.8891351,12.201866,-0.4690822,4.116614,4.600861,2.0767283,3.9001474,9.170184,7.3916516,2.7435231,2.7177246,4.2149262,9.663461,-0.76383764,13.07839,-0.9535397,-3.3944662,6.4931397,14.501731,5.824378,Abdi
9.891432,43.280907,3.246557,-5.4307103,-176.86142,9.079013,8.632977,35.202477,23.949766,-2.038026,3.58858,89.391785,-1.7218906,2.3425815,16.415438,4.7969155,-7.000958,7.727536,0.53366625,3.4184525,20.044716,-0.5251282,7.1591763,3.950186,1.9518309,5.35886,8.464009,7.0149894,0.23731843,1.090897,5.385953,7.962375,-1.5158224,15.1449375,-0.38131988,-1.3832588,3.020963,14.043305,5.3955336,Abdi
7.7752986,45.33576,3.065401,-5.431171,-175.52908,6.4826097,6.777064,36.40618,22.589155,0.71660507,3.3879457,94.23449,-1.7477328,3.2611604,17.589615,5.7837667,-6.0875025,7.5742683,2.3380868,4.0109615,21.874144,-0.04279421,7.2282825,3.889274,-1.4513434,4.366161,7.541615,7.9582505,1.5811292,3.4046242,4.5298367,10.783069,-0.5592845,13.229084,0.15918805,-3.1848946,4.393795,12.47279,3.9334047,Abdi
8.421405,43.361553,3.4416604,-6.053981,-175.66624,8.13101,10.104144,34.43348,24.916971,-1.6500715,4.4867234,95.56279,-1.9257712,1.2453607,13.998031,4.8439016,-5.1820583,6.7844586,0.066977404,3.40818,16.578821,0.28162408,4.887318,3.2610683,0.3901003,4.58431,9.423374,6.9371724,0.24241158,1.119079,3.51093,9.795301,-0.032870214,11.594452,0.40961605,-1.372616,3.183475,11.433367,5.0940194,Abdi
4.910636,64.336395,4.41783,-0.19055624,-272.64856,7.055522,6.0608788,31.065195,26.06609,1.8654037,5.82874,99.73693,-4.657566,1.1773503,21.176197,3.5602045,-12.009054,5.90135,0.5036883,4.024668,16.294044,-1.3184856,4.85702,6.0333304,-0.34972164,7.059832,9.635656,12.660109,1.5829482,4.728902,7.944588,11.238834,-3.7381241,8.292979,-4.2322187,0.13535887,3.8565238,15.947498,3.4217741,Abdi
8.170234,47.41961,3.1392918,-3.8773842,-190.93695,6.908571,8.021554,35.288445,22.451199,-0.22153033,4.25379,91.83879,-4.1991267,3.6027653,19.548693,3.8756936,-8.167592,8.682271,0.00085339544,3.4524634,16.692242,0.26912922,4.9497375,3.7225854,0.95720816,3.4806225,7.2341046,5.7303314,0.37241858,2.051193,4.1899953,11.617093,0.40031454,13.877298,-0.1455172,-0.8268253,3.4348025,12.899843,4.7306066,Abdi
10.0096035,41.975296,3.76359,-5.620606,-198.89702,8.271806,6.3483715,36.030315,23.777302,1.3821932,4.5369587,97.17426,-3.6957393,2.1162894,15.887608,5.007256,-7.116925,9.895928,1.6305522,4.721001,17.280788,1.9773109,5.3241663,3.9156435,2.6174955,5.129889,10.307368,6.966975,2.1108725,2.5395322,4.7496715,9.889799,-1.0057622,13.186533,0.34746835,0.6308726,3.6721935,13.13282,5.129598,Abdi
10.465126,43.846085,3.8598404,-6.4165554,-175.35048,11.634632,8.685265,36.214478,21.902548,-2.0070632,3.5017169,97.08591,-2.2413995,2.0696802,17.978,4.336847,-5.1979837,7.028247,0.8818001,3.1925106,15.41475,0.66710776,4.9736605,2.5735004,1.9035828,4.6260242,9.749483,6.7297516,2.0906024,1.9724708,4.0834436,9.322948,-2.202108,14.041042,1.2447513,-0.9380189,3.3882294,12.576376,5.7825866,Abdi
8.696769,28.448654,2.8983586,-6.29391,-161.41977,4.635258,7.8042073,35.80681,26.611683,-1.6722991,3.4344344,92.36212,-2.6984234,2.3295946,8.923501,3.519341,-1.9828094,9.771626,2.3901043,3.7628171,16.937983,0.75899595,5.8260517,3.55147,-0.64520377,3.5596013,4.4048843,7.6605577,-0.0699961,0.19674428,4.5120096,12.867955,-2.0540204,10.534423,-0.2706423,0.41058102,4.366152,13.243403,2.8413453,Abdi
8.937012,44.642887,2.9968598,-4.6583858,-199.62564,6.81147,10.576482,38.43687,24.191242,-1.0246407,4.910348,91.5925,-3.094905,3.2766376,14.606118,4.6887045,-4.7449865,10.676242,2.1172051,3.0619893,14.809731,0.504729,4.9286475,3.1688688,-1.7123915,3.7779043,8.400919,5.6773405,0.4325438,1.3940042,3.4711018,11.110359,0.48964873,12.33212,0.83976716,-0.20479856,2.4379146,11.639447,4.133267,Abdi
7.555945,35.49516,3.5175502,-4.912851,-183.5734,6.3517427,7.3883533,35.142807,23.568497,-1.3052171,3.555951,95.75976,-1.9067001,2.4636123,10.154639,3.387604,-2.4739926,6.7050056,0.72144324,4.010408,17.482336,-0.39094597,5.0526466,3.5616152,-1.2810557,4.402245,5.505826,8.140855,0.79491454,1.4190558,4.4907417,12.158154,-2.3378112,10.473832,-0.48054767,-0.11425507,3.2357404,13.081414,3.4784627,Abdi
9.130988,46.2169,3.2922852,-5.3723264,-202.30928,6.552501,9.49675,33.344772,24.864225,-1.5398076,4.129714,97.07428,-3.1275983,2.912641,15.258702,5.4527903,-5.383671,4.841754,0.46764997,3.2886217,16.30447,0.18114927,4.804156,2.8079226,-0.72105,4.1475873,8.49693,6.9645476,0.25215566,2.0095403,4.7764916,10.987091,-2.4343276,13.541211,0.23907387,-1.3684205,3.3224044,12.531147,4.4503264,Abdi
9.778294,46.397236,2.7286832,-5.081305,-193.93243,9.755513,9.229439,35.16268,25.113182,-1.6695912,3.7354224,98.57064,-3.9098392,2.0421033,16.01973,4.6484995,-5.293759,6.1992555,1.5098143,3.7742455,18.716557,0.70848083,4.279894,2.9474103,0.765011,3.9821165,7.3333507,6.1736827,0.026456006,2.2284992,5.2244163,10.560718,-1.01066,12.779257,0.3655144,0.20374572,3.2666535,11.021192,5.2689447,Abdi
10.134282,42.910023,3.1261384,-6.3416796,-170.69382,8.760025,7.6900783,35.796497,25.65586,-1.4184752,3.278345,97.483444,-2.4251146,2.1308281,15.962949,4.955755,-6.8216896,7.6898136,1.1358377,4.2446127,20.120497,0.967126,3.835422,4.190075,0.88572705,4.43345,8.173905,8.484403,1.6290666,2.7668204,5.287651,9.836674,-1.3732245,11.445113,-1.2609913,-0.8429841,3.501119,14.049164,4.994134,Abdi
8.083344,47.014397,3.4230187,-5.3165092,-178.27037,8.851675,8.080942,33.75257,23.9378,-2.1505911,3.8600876,102.17848,-5.1844068,1.8178967,18.736984,5.128538,-8.226807,4.447942,-0.07689564,4.0839295,20.95347,-0.7455612,4.7845745,3.2446163,-0.11767544,4.2538166,7.701496,7.6898465,-0.5378825,1.5126181,4.635092,9.700726,-1.704666,13.3141,-0.03358445,-0.84984654,3.15103,11.992107,5.5680885,Abdi
9.871269,56.539536,3.2029328,-6.628614,-180.32048,10.842701,8.911495,35.22952,23.471527,-0.88480693,3.4113207,99.83319,-4.2471957,1.4213133,23.386068,5.562165,-13.02332,6.964247,1.5667139,3.9818063,19.14792,-1.1008022,6.6403503,4.1767955,1.9491053,5.9477615,12.402887,5.0559697,1.9237438,5.343861,7.3456087,6.3910556,-3.8618574,13.752538,0.8602761,-0.19159743,3.684347,9.220799,6.3192534,Abdi
9.485886,37.111958,3.780275,-5.0457997,-173.75127,6.8761244,6.5786424,36.499916,28.44919,-0.17043877,5.2697983,92.5979,-3.9926224,2.9779837,12.932479,4.6370797,-4.7398615,8.752876,2.4285753,4.6583247,13.592483,1.3548242,3.4243321,3.2409563,0.73945844,3.0730634,4.7177334,6.3373356,-0.082937434,4.31602,5.455255,12.781947,-0.45923164,10.9122,0.7663107,0.36271852,4.516517,13.837232,4.126259,Abdi
8.272807,42.541546,2.9768987,-6.540391,-180.51692,8.198362,6.225389,33.08209,23.585627,-0.1917316,3.1740324,98.29213,-2.881225,1.5280765,15.281346,4.6656966,-6.8012295,6.7301946,1.7221806,3.6030214,18.536583,1.006669,3.8956678,3.087479,0.9312749,3.9703524,7.935415,8.41218,1.9170339,3.2111158,4.739903,9.170325,-2.1060302,12.022322,-2.4118378,-0.29721305,4.4385557,11.751862,4.2546563,Abdi
9.636841,43.116776,3.857734,-5.5025873,-163.71364,7.9084215,7.6320558,38.621937,24.807188,-1.4095801,4.0858493,92.40752,-2.7407217,3.5453384,13.363618,5.32916,-3.4379058,8.809469,1.7416403,4.1610136,18.31323,-0.11639887,4.2200985,4.3605437,1.4168184,3.680974,4.9047446,9.100777,0.32143617,1.4675317,3.5415695,12.302737,0.75619525,12.837428,-0.42131206,0.1993229,3.2760763,12.817827,5.060504,Abdi
9.987059,46.68534,3.2984264,-6.5096245,-184.71771,8.4172125,6.745623,34.366726,23.012424,0.0397162,4.413838,98.297935,-3.1151385,2.5894964,15.474657,4.3438025,-7.1017475,6.437624,1.6441638,3.2347968,17.839418,0.13139355,6.6376343,3.3310351,0.60081387,4.963579,9.445651,8.228791,1.745043,2.5169091,6.849178,9.779582,-2.9743702,13.424884,-1.5184706,-0.5177138,3.9854667,10.628051,4.424921,Abdi
8.688545,39.553486,3.3536954,-4.000381,-176.89622,6.5819683,6.5931096,32.877396,24.594166,-1.5009835,3.6019003,95.62329,-1.7511189,1.7053874,13.824356,4.044696,-2.9523375,5.971585,1.1684098,3.4409323,15.7007,0.79355454,3.6939487,3.5117137,1.4146132,4.186563,6.9785542,7.5606866,0.69078165,3.7367258,5.2089386,11.564969,-0.08460673,11.409533,1.5407565,-0.8762606,2.6109157,12.597454,5.1350117,Abdi
7.0081925,29.917364,2.9084249,-2.7336733,-173.16284,5.2398577,4.5659223,31.835356,24.154232,-1.0215883,2.9918668,92.37383,-2.5475178,-0.20005155,9.305709,3.1570873,-0.27639705,6.322818,0.5169948,3.0692506,13.351988,-0.4373367,4.3013535,2.713648,-0.40221152,4.2079315,6.683432,4.533126,0.9643241,5.2555676,7.228929,12.019947,-0.97616106,9.946768,2.4617877,-2.0851867,3.2605329,14.204059,4.070147,Abdi
13.243152,42.76038,3.361096,-8.448348,-198.04297,8.979467,6.664692,36.189323,26.728687,-3.6344793,3.1324701,96.78354,-1.4721134,1.4763563,14.641829,4.2345095,-5.489544,7.4909334,2.5749073,3.7818403,16.210285,-1.066724,4.5061255,3.2854698,0.10124066,3.6828794,7.3262444,6.1918373,0.36946937,4.4820848,7.2220473,9.796453,-3.2886848,11.300473,0.48765266,-0.50219196,3.6315424,10.949311,3.5534194,Abdi
8.400826,30.904076,3.2327025,-4.514487,-154.96988,7.276288,5.2201653,32.01304,27.45922,-1.2658621,2.353379,96.46079,-3.177087,0.263364,11.319792,2.8850126,-1.9443808,6.866583,1.3839449,3.8351555,16.477236,0.41694453,3.6286013,3.330488,-0.59888524,3.3917267,6.327007,6.486651,0.54460514,5.959964,4.6381297,11.203484,-0.97083026,11.959569,1.1931899,-0.7069167,3.109597,14.135893,4.2358785,Abdi
8.407358,37.6498,3.1505058,-6.4306335,-178.87862,6.649263,6.584139,34.5671,26.764343,-0.40847772,3.3973153,98.750244,-3.4453204,2.3227324,15.213374,4.7908287,-5.8180985,7.3415527,1.637545,3.9544766,18.027512,-0.78558904,4.165187,4.0453987,0.25266474,3.8403492,6.5844584,8.716092,2.2409232,3.9618177,5.0133734,10.295278,-1.5344565,11.336485,-1.8417993,-0.31485343,3.4698575,13.749816,4.0009584,Abdi
8.660746,36.844532,2.7457945,-4.897568,-154.95706,7.503918,7.003725,37.055515,23.092945,-0.9940739,3.656115,89.70128,-3.8639705,2.0182936,15.437393,4.444233,-4.8329706,5.8366423,0.81641024,4.2570124,23.185427,0.07283365,4.29856,3.9101474,0.35581928,3.9981422,6.119015,7.4888725,1.4732556,3.0912974,4.3603635,9.115569,-1.7099476,12.642956,-0.23838237,-0.5907567,3.0681517,14.584027,4.8993006,Abdi
10.513511,41.574524,3.122857,-5.4336452,-177.74467,10.416204,7.8086233,36.738308,25.477152,0.062030982,3.5604098,95.16478,-2.0289078,1.4396492,15.258031,3.998727,-7.2168922,8.64593,3.993503,3.781805,20.287975,2.1745732,4.5636587,2.9471898,1.2044742,3.9637656,9.09167,6.674855,0.56337255,2.4185085,6.6259465,9.515618,-1.2382361,11.215691,-0.48645338,-0.7319696,4.3249607,10.071652,5.502262,Abdi
8.267545,48.430084,3.0395894,-6.485152,-187.99394,11.596424,6.5769753,35.646206,27.068752,0.25023147,3.2256465,100.079056,-0.48620996,2.441754,18.687012,4.3840537,-9.473896,7.095569,2.763079,4.6409316,20.749994,-0.08066889,5.3942094,4.205911,-0.60831124,3.8199215,9.500105,8.713944,1.6509397,1.2393827,6.028519,7.5857925,-0.43950596,9.955779,-4.0148916,-3.1533706,2.5616996,11.392053,4.0383353,Abdi
6.5516267,41.86997,2.8083618,-3.8462856,-168.42787,7.2081604,7.0211825,40.913273,22.76772,-0.94913226,4.012542,90.491516,-2.443526,2.5235274,18.513643,5.094444,-6.2538066,9.25131,2.178892,3.7616258,18.012774,-0.061960794,5.7981634,4.232291,0.36308324,3.9184144,5.7321105,7.5514126,0.9764465,1.2102063,3.918522,9.026531,2.137538,12.34929,-1.6760365,-3.2977455,4.1131315,14.024877,5.99616,Abdi
6.3693485,42.80596,4.8934865,-3.6981413,-185.11803,7.479971,9.125793,33.211143,25.455267,-0.69307524,6.241173,99.49865,-3.0996337,1.8193969,17.967686,5.01465,-9.24051,7.412058,0.966033,3.4855847,16.17741,1.4056832,4.196167,4.4423304,2.650698,4.6203904,8.074181,5.9350505,1.4580578,-1.4400373,3.1898437,8.13325,1.2038264,11.174347,0.7315396,-1.4546039,3.2996635,9.699505,5.3761578,Abdi
8.1824665,44.84299,2.9437442,-5.178247,-182.9038,6.729097,7.319926,33.044384,26.44122,-0.9868042,5.226956,95.953545,-3.7937765,1.1883537,18.222713,4.374976,-7.8852277,6.7520804,0.20716622,4.1721344,14.166694,1.044117,4.298558,3.116319,1.2005075,4.3839383,7.946287,7.1353235,-0.0049061407,1.1809456,3.2279358,7.7335463,0.8332865,12.451537,-0.89852786,-0.7193161,3.1458642,11.736946,5.1915865,Abdi
4.234068,42.455254,3.2353003,-3.0508144,-183.69858,6.7725644,7.80435,33.09136,26.932835,-0.5357,3.7484338,95.22713,-1.6475469,3.6229048,15.817422,6.696226,-7.1263814,6.4623427,0.21617894,3.7201126,16.1177,-0.8037426,5.4015756,4.7561283,-2.242679,2.863456,7.4010634,8.557291,0.6025664,2.0485935,3.7666838,8.048592,0.18468647,8.904909,-3.0064158,-3.1703858,3.9634755,12.611331,4.1397643,Abdi
4.9579782,38.090023,3.2136693,-3.083798,-192.3677,6.30535,5.4023166,33.9752,27.041023,-1.7532053,3.38713,98.704445,-2.5126338,3.3539932,15.264773,5.700295,-6.215316,7.4101486,1.220099,3.642427,16.883673,-0.628816,3.9129179,3.740822,-0.7902555,3.6583219,10.2244425,7.073999,1.07464,3.3674161,5.298385,9.0767975,-0.6216848,8.214722,-1.6847049,-2.5688307,3.7553506,13.074599,3.158103,Abdi
7.1028585,41.89518,3.7750094,-4.874078,-198.73088,9.475561,6.6638556,35.94876,25.605295,-1.4669565,3.5254502,99.54803,-1.7919371,3.0023174,15.923076,6.3908815,-5.6798077,9.363438,1.9235198,3.4677343,20.203669,0.35534585,4.345385,3.9697204,0.22210948,3.5202794,9.125233,7.7352414,0.8314495,1.5406725,5.2245183,7.693777,-0.19273162,8.899722,-1.5206076,-1.6646867,3.7012591,11.233688,3.7372952,Abdi
6.3746977,42.944912,2.7709806,-3.3840468,-220.1096,7.077898,10.966816,37.61402,28.077023,-0.73439556,4.0408974,94.867714,-2.5943582,2.617076,16.114645,4.908537,-6.435218,10.220356,1.641802,4.306178,19.138922,1.4324552,5.4241543,3.585311,0.5881376,3.6557944,8.745029,7.108053,1.1420453,-1.9268453,3.9304194,9.13196,-0.42789793,9.1438,-2.6081154,-1.7921284,4.041601,11.4431305,4.6593847,Abdi
7.883,47.36627,3.0086834,-2.5183342,-178.48944,11.380207,9.870792,36.333374,25.148607,-2.083609,3.305302,97.769775,-1.427837,2.6289542,18.468246,6.2849436,-6.3391113,8.227966,1.0794983,4.3638663,18.394163,1.3427621,5.5013385,2.8268678,1.5218958,4.3025646,11.304843,6.607137,1.7481836,0.44241443,4.355421,5.60734,1.3248975,12.153803,0.61598015,-3.4527588,3.6180766,10.409969,4.8250604,Abdi
5.8947535,40.22786,4.349638,-2.6742249,-173.33836,10.376494,6.523206,35.559242,27.67375,-2.5266113,3.4058657,100.18569,-0.93294334,3.0938563,13.654414,5.1035604,-4.981566,7.0462523,0.5692149,2.7796633,19.958733,1.2369523,3.92525,3.3791115,-0.014009285,5.0636215,11.921583,7.7617083,1.4609379,2.4780989,6.3639574,5.945645,-1.5285014,8.350103,-0.62410545,-2.5188348,3.1109197,11.061351,3.3113556,Abdi
6.0589485,41.024467,2.8891153,-4.300255,-194.03377,7.9605503,7.9172606,36.50737,26.713987,-1.6830498,3.3684537,100.25824,-1.8507197,2.6302419,15.975101,3.2281942,-5.662092,7.2441807,1.2640815,2.6268775,19.483267,0.4271289,3.4699092,3.6934164,0.12721767,4.507914,11.642227,8.253721,1.9551573,3.7509315,4.0514393,6.844956,0.7685642,8.298941,-0.35148242,-0.6334822,3.3116186,12.17747,3.7418156,Abdi
6.730857,24.951712,3.1973717,-2.8318913,-172.65192,7.3552732,3.9323993,34.823406,29.374714,-1.7297654,3.2613666,97.2093,-0.7076277,1.3385563,9.220104,3.492314,-1.0648664,7.283902,-0.2849976,3.4447415,15.9850445,0.88220346,4.307571,3.494359,-0.67240113,3.892239,8.521279,6.926724,0.8694143,4.947807,3.0942025,10.492382,-0.6534211,8.865536,1.2755668,-0.5316383,3.559126,15.170995,4.04419,Abdi
3.238337,5.179196,2.9007087,-0.7284922,-25.244364,3.5331972,3.398396,33.092407,26.525309,-1.1229498,2.8958714,91.99301,-1.9765046,1.132485,2.8475878,2.6599278,3.0657012,2.555921,0.060622856,2.7510571,3.0850549,0.4634119,3.3067615,2.7282882,-0.27175087,3.2384472,3.4211228,3.4143658,0.5681276,6.8412976,3.0015063,15.850863,0.70870346,9.712834,4.8170304,-0.9069888,2.6207552,17.30184,3.3055477,Abdi
7.1377625,35.154556,3.0594907,-3.235831,-193.09685,7.2296886,3.5892057,35.71841,29.133629,-0.16596515,3.6324222,98.91475,-0.66628045,0.4309629,14.597081,3.259788,-3.9609292,9.717162,1.0345732,2.8697453,17.081087,1.4445122,3.8696587,3.2174506,-0.8711777,4.9961596,12.542103,5.758081,2.4025683,5.931416,5.048753,9.069824,-0.5786451,8.276423,0.86057854,-1.7159636,2.5661283,14.499937,3.441995,Abdi
6.393019,43.256973,3.81314,-2.442538,-208.26039,6.574065,6.564372,35.961372,29.989063,0.15180972,2.9966865,97.863,-0.20330623,2.3977191,16.832216,4.2255387,-3.4242656,7.939392,1.1523252,3.0177033,18.356863,2.8512707,3.6204064,3.9741304,1.5369138,4.308766,11.643154,7.659981,3.4068654,4.893005,4.744102,8.524193,1.0827116,12.897157,1.2962794,-0.19727989,3.0624866,15.711691,4.182735,Abdi
5.744841,32.054737,3.1277595,-3.3141115,-184.15637,6.545144,8.436229,37.32673,30.853603,-1.1146195,3.8737204,102.12225,-0.5028485,2.5531368,14.236851,4.5740294,-3.7300644,7.1605716,1.012355,3.0064383,15.740117,-0.18088338,4.1001544,3.6299586,2.3716,4.458165,8.837846,7.7096405,2.2132757,4.294748,5.0098405,12.5007925,0.3648805,11.717329,0.31649572,-0.93847847,3.805014,16.514954,4.734828,Abdi
6.122611,34.92719,2.5531437,-3.2910066,-206.02223,7.485891,6.9804363,37.36563,34.797974,-2.3711066,2.7570434,100.540054,-0.6435466,1.8163258,16.423326,6.636225,-5.9003887,10.368925,1.1128134,4.154343,18.380926,1.2976893,7.2667837,2.9957542,1.5979104,4.51584,7.943964,9.451331,1.3666184,2.6509004,3.909618,10.515086,0.15487048,13.016632,1.6292316,-1.8724482,2.816551,13.215257,4.1097207,Abdi
5.41973,39.12502,3.1470582,-1.1888529,-186.24489,6.4017897,7.2248473,37.33795,27.307903,-0.60001975,3.3602493,99.65136,-1.7394811,2.9590936,14.884303,4.515585,-2.5795925,6.4667,0.36128956,3.382506,18.006495,1.5565276,5.0985303,3.1444926,2.1900563,3.636286,9.107348,8.546995,0.9777072,4.417606,3.3317802,12.100736,2.1455963,12.135384,1.897763,-1.4893149,2.7824452,14.871038,5.3869796,Abdi
3.4295232,26.95279,2.53725,-0.65563107,-209.59137,4.300646,6.7268224,34.339634,30.147045,-2.5954936,2.8258817,91.515854,-1.9432466,0.1508522,5.588923,4.5923753,3.804667,3.561555,-0.064776644,3.0814226,7.301806,-0.061007787,3.7898953,3.5400052,-0.67223907,2.698345,6.0731654,5.5710855,1.0154945,6.9951935,3.481896,13.8527775,0.24238104,10.587901,4.5806546,-2.9687958,3.5147243,17.72372,2.8917682,Abdi
7.955351,39.902115,3.6278317,-3.6932275,-204.5665,6.0341473,7.377822,38.508896,26.583416,-2.908292,3.3291218,100.382545,-2.3711298,2.9180005,15.363823,5.136412,-4.233574,8.853051,-0.20913485,3.07763,16.67273,0.19816412,3.8388817,3.6018322,-0.26596004,3.9932175,8.476244,9.440324,0.21926582,4.5093074,5.437877,10.953079,-1.0082179,11.415492,-0.25671613,-2.859195,3.0608983,13.361172,3.8399289,Abdi
5.154487,43.936462,3.957441,-2.3240504,-186.65205,7.1129746,6.1351495,35.689987,28.610052,-1.2669307,3.8011537,101.7748,-0.68109703,3.7367065,15.677969,5.0241504,-5.412499,7.4202294,1.0934206,2.7357996,20.312956,0.39633292,4.6095705,4.1995316,1.8007379,4.8841057,11.362045,9.023299,1.8545259,3.8582604,3.6609385,8.921432,-0.715816,10.448883,-1.6971787,-1.841742,3.130186,13.530418,5.140066,Abdi
5.279844,39.480278,3.084523,-1.5722085,-190.34975,5.3503413,6.675359,37.187084,28.839228,-1.8027229,3.5724165,102.40761,-0.9650416,3.1278906,15.966167,4.9253826,-4.058234,5.2644176,1.5481914,2.415761,18.132038,0.8648184,3.2677681,3.2989993,0.8011827,3.8257241,10.972918,10.4510145,1.950993,4.903312,3.8725162,9.073008,0.5965069,11.4140005,-0.3122949,-0.49479446,3.3558006,15.663827,2.7717066,Abdi
6.2012973,34.931515,4.1385756,-3.4433088,-206.32716,6.8971934,6.2011595,38.01676,28.69576,-2.1765733,3.0544884,104.07934,-1.4342284,2.2212908,13.435332,5.770894,-4.3749743,7.523955,0.9295575,3.9205153,20.350096,-0.50609607,4.1830645,2.7049289,0.76902676,3.4673297,8.903043,11.043652,2.5769913,3.1350489,3.698034,10.9136305,0.6801877,10.267359,-1.3034805,-0.4335384,3.7563272,15.392144,4.0922704,Abdi
